condition nsolution basis generalization length runtime answer
1 32 TSKHIE ac 24 14 'a'
1 32 TSKHIE ba 24 14 'a'
1 32 TSKHIE bb 24 14 'a'
1 32 TSKHIE bc 24 14 'a'
1 32 TSKHIE ca 24 14 'a'
1 32 TSKHIE cb 24 14 'a'
1 32 TSKHIE cc 24 14 'a'
1 33 TSKHIE aa 24 14 'a'
1 33 TSKHIE ab 24 14 'a'
1 33 TSKHIE ac 24 14 'a'
1 33 TSKHIE ba 24 14 'a'
1 33 TSKHIE bb 24 14 'a'
1 33 TSKHIE bc 24 14 'a'
1 33 TSKHIE ca 24 14 'a'
1 33 TSKHIE cb 24 14 'a'
1 33 TSKHIE cc 24 14 'a'
1 34 TSKHIE aa 24 14 'a'
1 34 TSKHIE ab 24 14 'a'
1 34 TSKHIE ac 24 14 'a'
1 34 TSKHIE ba 24 14 'a'
1 34 TSKHIE bb 24 14 'a'
1 34 TSKHIE bc 24 14 'a'
1 34 TSKHIE ca 24 14 'a'
1 34 TSKHIE cb 24 14 'a'
1 34 TSKHIE cc 24 14 'a'
1 35 TSKHIE aa 24 14 'a'
1 35 TSKHIE ab 24 14 'a'
1 35 TSKHIE ac 24 14 'a'
1 35 TSKHIE ba 24 14 'a'
1 35 TSKHIE bb 24 14 'a'
1 35 TSKHIE bc 24 14 'a'
1 35 TSKHIE ca 24 14 'a'
1 35 TSKHIE cb 24 14 'a'
1 35 TSKHIE cc 24 14 'a'
1 36 TSKHIE aa 24 14 'a'
1 36 TSKHIE ab 24 14 'a'
1 36 TSKHIE ac 24 14 'a'
1 36 TSKHIE ba 24 14 'a'
1 36 TSKHIE bb 24 14 'a'
1 36 TSKHIE bc 24 14 'a'
1 36 TSKHIE ca 24 14 'a'
1 36 TSKHIE cb 24 14 'a'
1 36 TSKHIE cc 24 14 'a'
1 37 TSKHIE aa 24 14 'a'
1 37 TSKHIE ab 24 14 'a'
1 37 TSKHIE ac 24 14 'a'
1 37 TSKHIE ba 24 14 'a'
1 37 TSKHIE bb 24 14 'a'
1 37 TSKHIE bc 24 14 'a'
1 37 TSKHIE ca 24 14 'a'
1 37 TSKHIE cb 24 14 'a'
1 37 TSKHIE cc 24 14 'a'
1 38 TSKHIE aa 24 14 'a'
1 38 TSKHIE ab 24 14 'a'
1 38 TSKHIE ac 24 14 'a'
1 38 TSKHIE ba 24 14 'a'
1 38 TSKHIE bb 24 14 'a'
1 38 TSKHIE bc 24 14 'a'
1 38 TSKHIE ca 24 14 'a'
1 38 TSKHIE cb 24 14 'a'
1 38 TSKHIE cc 24 14 'a'
1 39 TSKHIE aa 24 14 'a'
1 39 TSKHIE ab 24 14 'a'
1 39 TSKHIE ac 24 14 'a'
1 39 TSKHIE ba 24 14 'a'
1 39 TSKHIE bb 24 14 'a'
1 39 TSKHIE bc 24 14 'a'
1 39 TSKHIE ca 24 14 'a'
1 39 TSKHIE cb 24 14 'a'
1 39 TSKHIE cc 24 14 'a'
1 40 TSKHIE aa 24 16 'a'
1 40 TSKHIE ab 24 16 'a'
1 40 TSKHIE ac 24 16 'a'
1 40 TSKHIE ba 24 16 'a'
1 40 TSKHIE bb 24 16 'a'
1 40 TSKHIE bc 24 16 'a'
1 40 TSKHIE ca 24 16 'a'
1 40 TSKHIE cb 24 16 'a'
1 40 TSKHIE cc 24 16 'a'
1 41 TSKHIE aa 24 16 'a'
1 41 TSKHIE ab 24 16 'a'
1 41 TSKHIE ac 24 16 'a'
1 41 TSKHIE ba 24 16 'a'
1 41 TSKHIE bb 24 16 'a'
1 41 TSKHIE bc 24 16 'a'
1 41 TSKHIE ca 24 16 'a'
1 41 TSKHIE cb 24 16 'a'
1 41 TSKHIE cc 24 16 'a'
1 42 TSKHIE aa 24 16 'a'
1 42 TSKHIE ab 24 16 'a'
1 42 TSKHIE ac 24 16 'a'
1 42 TSKHIE ba 24 16 'a'
1 42 TSKHIE bb 24 16 'a'
1 42 TSKHIE bc 24 16 'a'
1 42 TSKHIE ca 24 16 'a'
1 42 TSKHIE cb 24 16 'a'
1 42 TSKHIE cc 24 16 'a'
1 43 TSKHIE aa 24 16 'a'
1 43 TSKHIE ab 24 16 'a'
1 43 TSKHIE ac 24 16 'a'
1 43 TSKHIE ba 24 16 'a'
1 43 TSKHIE bb 24 16 'a'
1 43 TSKHIE bc 24 16 'a'
1 43 TSKHIE ca 24 16 'a'
1 43 TSKHIE cb 24 16 'a'
1 43 TSKHIE cc 24 16 'a'
1 44 TSKHIE aa 24 16 'a'
1 44 TSKHIE ab 24 16 'a'
1 44 TSKHIE ac 24 16 'a'
1 44 TSKHIE ba 24 16 'a'
1 44 TSKHIE bb 24 16 'a'
1 44 TSKHIE bc 24 16 'a'
1 44 TSKHIE ca 24 16 'a'
1 44 TSKHIE cb 24 16 'a'
1 44 TSKHIE cc 24 16 'a'
1 45 TSKHIE aa 24 16 'a'
1 45 TSKHIE ab 24 16 'a'
1 45 TSKHIE ac 24 16 'a'
1 45 TSKHIE ba 24 16 'a'
1 45 TSKHIE bb 24 16 'a'
1 45 TSKHIE bc 24 16 'a'
1 45 TSKHIE ca 24 16 'a'
1 45 TSKHIE cb 24 16 'a'
1 45 TSKHIE cc 24 16 'a'
1 46 TSKHIE aa 24 16 'a'
1 46 TSKHIE ab 24 16 'a'
1 46 TSKHIE ac 24 16 'a'
1 46 TSKHIE ba 24 16 'a'
1 46 TSKHIE bb 24 16 'a'
1 46 TSKHIE bc 24 16 'a'
1 46 TSKHIE ca 24 16 'a'
1 46 TSKHIE cb 24 16 'a'
1 46 TSKHIE cc 24 16 'a'
1 47 TSKHIE aa 24 16 'a'
1 47 TSKHIE ab 24 16 'a'
1 47 TSKHIE ac 24 16 'a'
1 47 TSKHIE ba 24 16 'a'
1 47 TSKHIE bb 24 16 'a'
1 47 TSKHIE bc 24 16 'a'
1 47 TSKHIE ca 24 16 'a'
1 47 TSKHIE cb 24 16 'a'
1 47 TSKHIE cc 24 16 'a'
1 48 TSKHIE aa 24 16 'a'
1 48 TSKHIE ab 24 16 'a'
1 48 TSKHIE ac 24 16 'a'
1 48 TSKHIE ba 24 16 'a'
1 48 TSKHIE bb 24 16 'a'
1 48 TSKHIE bc 24 16 'a'
1 48 TSKHIE ca 24 16 'a'
1 48 TSKHIE cb 24 16 'a'
1 48 TSKHIE cc 24 16 'a'
1 49 TSKHIE aa 24 16 'a'
1 49 TSKHIE ab 24 16 'a'
1 49 TSKHIE ac 24 16 'a'
1 49 TSKHIE ba 24 16 'a'
1 49 TSKHIE bb 24 16 'a'
1 49 TSKHIE bc 24 16 'a'
1 49 TSKHIE ca 24 16 'a'
1 49 TSKHIE cb 24 16 'a'
1 49 TSKHIE cc 24 16 'a'
1 50 TSKHIE aa 24 16 'a'
1 50 TSKHIE ab 24 16 'a'
1 50 TSKHIE ac 24 16 'a'
1 50 TSKHIE ba 24 16 'a'
1 50 TSKHIE bb 24 16 'a'
1 50 TSKHIE bc 24 16 'a'
1 50 TSKHIE ca 24 16 'a'
1 50 TSKHIE cb 24 16 'a'
1 50 TSKHIE cc 24 16 'a'
1 51 TSKHIE aa 24 16 'a'
1 51 TSKHIE ab 24 16 'a'
1 51 TSKHIE ac 24 16 'a'
1 51 TSKHIE ba 24 16 'a'
1 51 TSKHIE bb 24 16 'a'
1 51 TSKHIE bc 24 16 'a'
1 51 TSKHIE ca 24 16 'a'
1 51 TSKHIE cb 24 16 'a'
1 51 TSKHIE cc 24 16 'a'
1 52 TSKHIE aa 24 16 'a'
1 52 TSKHIE ab 24 16 'a'
1 52 TSKHIE ac 24 16 'a'
1 52 TSKHIE ba 24 16 'a'
1 52 TSKHIE bb 24 16 'a'
1 52 TSKHIE bc 24 16 'a'
1 52 TSKHIE ca 24 16 'a'
1 52 TSKHIE cb 24 16 'a'
1 52 TSKHIE cc 24 16 'a'
1 53 TSKHIE aa 24 16 'a'
1 53 TSKHIE ab 24 16 'a'
1 53 TSKHIE ac 24 16 'a'
1 53 TSKHIE ba 24 16 'a'
1 53 TSKHIE bb 24 16 'a'
1 53 TSKHIE bc 24 16 'a'
1 53 TSKHIE ca 24 16 'a'
1 53 TSKHIE cb 24 16 'a'
1 53 TSKHIE cc 24 16 'a'
1 54 TSKHIE aa 24 16 'a'
1 54 TSKHIE ab 24 16 'a'
1 54 TSKHIE ac 24 16 'a'
1 54 TSKHIE ba 24 16 'a'
1 54 TSKHIE bb 24 16 'a'
1 54 TSKHIE bc 24 16 'a'
1 54 TSKHIE ca 24 16 'a'
1 54 TSKHIE cb 24 16 'a'
1 54 TSKHIE cc 24 16 'a'
1 55 TSKHIE aa 24 16 'a'
1 55 TSKHIE ab 24 16 'a'
1 55 TSKHIE ac 24 16 'a'
1 55 TSKHIE ba 24 16 'a'
1 55 TSKHIE bb 24 16 'a'
1 55 TSKHIE bc 24 16 'a'
1 55 TSKHIE ca 24 16 'a'
1 55 TSKHIE cb 24 16 'a'
1 55 TSKHIE cc 24 16 'a'
1 56 TSKHIE aa 24 16 'a'
1 56 TSKHIE ab 24 16 'a'
1 56 TSKHIE ac 24 16 'a'
1 56 TSKHIE ba 24 16 'a'
1 56 TSKHIE bb 24 16 'a'
1 56 TSKHIE bc 24 16 'a'
1 56 TSKHIE ca 24 16 'a'
1 56 TSKHIE cb 24 16 'a'
1 56 TSKHIE cc 24 16 'a'
1 57 TSKHIE aa 24 16 'a'
1 57 TSKHIE ab 24 16 'a'
1 57 TSKHIE ac 24 16 'a'
1 57 TSKHIE ba 24 16 'a'
1 57 TSKHIE bb 24 16 'a'
1 57 TSKHIE bc 24 16 'a'
1 57 TSKHIE ca 24 16 'a'
1 57 TSKHIE cb 24 16 'a'
1 57 TSKHIE cc 24 16 'a'
1 58 TSKHIE aa 24 16 'a'
1 58 TSKHIE ab 24 16 'a'
1 58 TSKHIE ac 24 16 'a'
1 58 TSKHIE ba 24 16 'a'
1 58 TSKHIE bb 24 16 'a'
1 58 TSKHIE bc 24 16 'a'
1 58 TSKHIE ca 24 16 'a'
1 58 TSKHIE cb 24 16 'a'
1 58 TSKHIE cc 24 16 'a'
1 59 TSKHIE aa 24 16 'a'
1 59 TSKHIE ab 24 16 'a'
1 59 TSKHIE ac 24 16 'a'
1 59 TSKHIE ba 24 16 'a'
1 59 TSKHIE bb 24 16 'a'
1 59 TSKHIE bc 24 16 'a'
1 59 TSKHIE ca 24 16 'a'
1 59 TSKHIE cb 24 16 'a'
1 59 TSKHIE cc 24 16 'a'
1 60 TSKHIE aa 24 16 'a'
1 60 TSKHIE ab 24 16 'a'
1 60 TSKHIE ac 24 16 'a'
1 60 TSKHIE ba 24 16 'a'
1 60 TSKHIE bb 24 16 'a'
1 60 TSKHIE bc 24 16 'a'
1 60 TSKHIE ca 24 16 'a'
1 60 TSKHIE cb 24 16 'a'
1 60 TSKHIE cc 24 16 'a'
1 61 TSKHIE aa 24 16 'a'
1 61 TSKHIE ab 24 16 'a'
1 61 TSKHIE ac 24 16 'a'
1 61 TSKHIE ba 24 16 'a'
1 61 TSKHIE bb 24 16 'a'
1 61 TSKHIE bc 24 16 'a'
1 61 TSKHIE ca 24 16 'a'
1 61 TSKHIE cb 24 16 'a'
1 61 TSKHIE cc 24 16 'a'
1 62 TSKHIE aa 24 16 'a'
1 62 TSKHIE ab 24 16 'a'
1 62 TSKHIE ac 24 16 'a'
1 62 TSKHIE ba 24 16 'a'
1 62 TSKHIE bb 24 16 'a'
1 62 TSKHIE bc 24 16 'a'
1 62 TSKHIE ca 24 16 'a'
1 62 TSKHIE cb 24 16 'a'
1 62 TSKHIE cc 24 16 'a'
1 63 TSKHIE aa 24 16 'a'
1 63 TSKHIE ab 24 16 'a'
1 63 TSKHIE ac 24 16 'a'
1 63 TSKHIE ba 24 16 'a'
1 63 TSKHIE bb 24 16 'a'
1 63 TSKHIE bc 24 16 'a'
1 63 TSKHIE ca 24 16 'a'
1 63 TSKHIE cb 24 16 'a'
1 63 TSKHIE cc 24 16 'a'
1 64 TSKHIE aa 24 16 'a'
1 64 TSKHIE ab 24 16 'a'
1 64 TSKHIE ac 24 16 'a'
1 64 TSKHIE ba 24 16 'a'
1 64 TSKHIE bb 24 16 'a'
1 64 TSKHIE bc 24 16 'a'
1 64 TSKHIE ca 24 16 'a'
1 64 TSKHIE cb 24 16 'a'
1 64 TSKHIE cc 24 16 'a'
1 65 TSKHIE aa 24 16 'a'
1 65 TSKHIE ab 24 16 'a'
1 65 TSKHIE ac 24 16 'a'
1 65 TSKHIE ba 24 16 'a'
1 65 TSKHIE bb 24 16 'a'
1 65 TSKHIE bc 24 16 'a'
1 65 TSKHIE ca 24 16 'a'
1 65 TSKHIE cb 24 16 'a'
1 65 TSKHIE cc 24 16 'a'
1 66 TSKHIE aa 24 16 'a'
1 66 TSKHIE ab 24 16 'a'
1 66 TSKHIE ac 24 16 'a'
1 66 TSKHIE ba 24 16 'a'
1 66 TSKHIE bb 24 16 'a'
1 66 TSKHIE bc 24 16 'a'
1 66 TSKHIE ca 24 16 'a'
1 66 TSKHIE cb 24 16 'a'
1 66 TSKHIE cc 24 16 'a'
1 67 TSKHIE aa 24 16 'a'
1 67 TSKHIE ab 24 16 'a'
1 67 TSKHIE ac 24 16 'a'
1 67 TSKHIE ba 24 16 'a'
1 67 TSKHIE bb 24 16 'a'
1 67 TSKHIE bc 24 16 'a'
1 67 TSKHIE ca 24 16 'a'
1 67 TSKHIE cb 24 16 'a'
1 67 TSKHIE cc 24 16 'a'
1 68 TSKHIE aa 24 16 'a'
1 68 TSKHIE ab 24 16 'a'
1 68 TSKHIE ac 24 16 'a'
1 68 TSKHIE ba 24 16 'a'
1 68 TSKHIE bb 24 16 'a'
1 68 TSKHIE bc 24 16 'a'
1 68 TSKHIE ca 24 16 'a'
1 68 TSKHIE cb 24 16 'a'
1 68 TSKHIE cc 24 16 'a'
1 69 TSKHIE aa 24 16 'a'
1 69 TSKHIE ab 24 16 'a'
1 69 TSKHIE ac 24 16 'a'
1 69 TSKHIE ba 24 16 'a'
1 69 TSKHIE bb 24 16 'a'
1 69 TSKHIE bc 24 16 'a'
1 69 TSKHIE ca 24 16 'a'
1 69 TSKHIE cb 24 16 'a'
1 69 TSKHIE cc 24 16 'a'
1 70 TSKHIE aa 24 16 'a'
1 70 TSKHIE ab 24 16 'a'
1 70 TSKHIE ac 24 16 'a'
1 70 TSKHIE ba 24 16 'a'
1 70 TSKHIE bb 24 16 'a'
1 70 TSKHIE bc 24 16 'a'
1 70 TSKHIE ca 24 16 'a'
1 70 TSKHIE cb 24 16 'a'
1 70 TSKHIE cc 24 16 'a'
1 71 TSKHIE aa 24 16 'a'
1 71 TSKHIE ab 24 16 'a'
1 71 TSKHIE ac 24 16 'a'
1 71 TSKHIE ba 24 16 'a'
1 71 TSKHIE bb 24 16 'a'
1 71 TSKHIE bc 24 16 'a'
1 71 TSKHIE ca 24 16 'a'
1 71 TSKHIE cb 24 16 'a'
1 71 TSKHIE cc 24 16 'a'
1 72 TSKHIE aa 24 16 'a'
1 72 TSKHIE ab 24 16 'a'
1 72 TSKHIE ac 24 16 'a'
1 72 TSKHIE ba 24 16 'a'
1 72 TSKHIE bb 24 16 'a'
1 72 TSKHIE bc 24 16 'a'
1 72 TSKHIE ca 24 16 'a'
1 72 TSKHIE cb 24 16 'a'
1 72 TSKHIE cc 24 16 'a'
1 73 TSKHIE aa 24 16 'a'
1 73 TSKHIE ab 24 16 'a'
1 73 TSKHIE ac 24 16 'a'
1 73 TSKHIE ba 24 16 'a'
1 73 TSKHIE bb 24 16 'a'
1 73 TSKHIE bc 24 16 'a'
1 73 TSKHIE ca 24 16 'a'
1 73 TSKHIE cb 24 16 'a'
1 73 TSKHIE cc 24 16 'a'
1 74 TSKHIE aa 24 16 'a'
1 74 TSKHIE ab 24 16 'a'
1 74 TSKHIE ac 24 16 'a'
1 74 TSKHIE ba 24 16 'a'
1 74 TSKHIE bb 24 16 'a'
1 74 TSKHIE bc 24 16 'a'
1 74 TSKHIE ca 24 16 'a'
1 74 TSKHIE cb 24 16 'a'
1 74 TSKHIE cc 24 16 'a'
1 75 TSKHIE aa 24 16 'a'
1 75 TSKHIE ab 24 16 'a'
1 75 TSKHIE ac 24 16 'a'
1 75 TSKHIE ba 24 16 'a'
1 75 TSKHIE bb 24 16 'a'
1 75 TSKHIE bc 24 16 'a'
1 75 TSKHIE ca 24 16 'a'
1 75 TSKHIE cb 24 16 'a'
1 75 TSKHIE cc 24 16 'a'
1 76 TSKHIE aa 24 16 'a'
1 76 TSKHIE ab 24 16 'a'
1 76 TSKHIE ac 24 16 'a'
1 76 TSKHIE ba 24 16 'a'
1 76 TSKHIE bb 24 16 'a'
1 76 TSKHIE bc 24 16 'a'
1 76 TSKHIE ca 24 16 'a'
1 76 TSKHIE cb 24 16 'a'
1 76 TSKHIE cc 24 16 'a'
1 77 TSKHIE aa 24 16 'a'
1 77 TSKHIE ab 24 16 'a'
1 77 TSKHIE ac 24 16 'a'
1 77 TSKHIE ba 24 16 'a'
1 77 TSKHIE bb 24 16 'a'
1 77 TSKHIE bc 24 16 'a'
1 77 TSKHIE ca 24 16 'a'
1 77 TSKHIE cb 24 16 'a'
1 77 TSKHIE cc 24 16 'a'
1 78 TSKHIE aa 24 16 'a'
1 78 TSKHIE ab 24 16 'a'
1 78 TSKHIE ac 24 16 'a'
1 78 TSKHIE ba 24 16 'a'
1 78 TSKHIE bb 24 16 'a'
1 78 TSKHIE bc 24 16 'a'
1 78 TSKHIE ca 24 16 'a'
1 78 TSKHIE cb 24 16 'a'
1 78 TSKHIE cc 24 16 'a'
1 79 TSKHIE aa 24 16 'a'
1 79 TSKHIE ab 24 16 'a'
1 79 TSKHIE ac 24 16 'a'
1 79 TSKHIE ba 24 16 'a'
1 79 TSKHIE bb 24 16 'a'
1 79 TSKHIE bc 24 16 'a'
1 79 TSKHIE ca 24 16 'a'
1 79 TSKHIE cb 24 16 'a'
1 79 TSKHIE cc 24 16 'a'
1 80 TSKHIE aa 24 16 'a'
1 80 TSKHIE ab 24 16 'a'
1 80 TSKHIE ac 24 16 'a'
1 80 TSKHIE ba 24 16 'a'
1 80 TSKHIE bb 24 16 'a'
1 80 TSKHIE bc 24 16 'a'
1 80 TSKHIE ca 24 16 'a'
1 80 TSKHIE cb 24 16 'a'
1 80 TSKHIE cc 24 16 'a'
1 81 TSKHIE aa 24 16 'a'
1 81 TSKHIE ab 24 16 'a'
1 81 TSKHIE ac 24 16 'a'
1 81 TSKHIE ba 24 16 'a'
1 81 TSKHIE bb 24 16 'a'
1 81 TSKHIE bc 24 16 'a'
1 81 TSKHIE ca 24 16 'a'
1 81 TSKHIE cb 24 16 'a'
1 81 TSKHIE cc 24 16 'a'
1 82 TSKHIE aa 24 16 'a'
1 82 TSKHIE ab 24 16 'a'
1 82 TSKHIE ac 24 16 'a'
1 82 TSKHIE ba 24 16 'a'
1 82 TSKHIE bb 24 16 'a'
1 82 TSKHIE bc 24 16 'a'
1 82 TSKHIE ca 24 16 'a'
1 82 TSKHIE cb 24 16 'a'
1 82 TSKHIE cc 24 16 'a'
1 83 TSKHIE aa 24 16 'a'
1 83 TSKHIE ab 24 16 'a'
1 83 TSKHIE ac 24 16 'a'
1 83 TSKHIE ba 24 16 'a'
1 83 TSKHIE bb 24 16 'a'
1 83 TSKHIE bc 24 16 'a'
1 83 TSKHIE ca 24 16 'a'
1 83 TSKHIE cb 24 16 'a'
1 83 TSKHIE cc 24 16 'a'
1 84 TSKHIE aa 24 16 'a'
1 84 TSKHIE ab 24 16 'a'
1 84 TSKHIE ac 24 16 'a'
1 84 TSKHIE ba 24 16 'a'
1 84 TSKHIE bb 24 16 'a'
1 84 TSKHIE bc 24 16 'a'
1 84 TSKHIE ca 24 16 'a'
1 84 TSKHIE cb 24 16 'a'
1 84 TSKHIE cc 24 16 'a'
1 85 TSKHIE aa 24 16 'a'
1 85 TSKHIE ab 24 16 'a'
1 85 TSKHIE ac 24 16 'a'
1 85 TSKHIE ba 24 16 'a'
1 85 TSKHIE bb 24 16 'a'
1 85 TSKHIE bc 24 16 'a'
1 85 TSKHIE ca 24 16 'a'
1 85 TSKHIE cb 24 16 'a'
1 85 TSKHIE cc 24 16 'a'
1 86 TSKHIE aa 24 16 'a'
1 86 TSKHIE ab 24 16 'a'
1 86 TSKHIE ac 24 16 'a'
1 86 TSKHIE ba 24 16 'a'
1 86 TSKHIE bb 24 16 'a'
1 86 TSKHIE bc 24 16 'a'
1 86 TSKHIE ca 24 16 'a'
1 86 TSKHIE cb 24 16 'a'
1 86 TSKHIE cc 24 16 'a'
1 87 TSKHIE aa 24 16 'a'
1 87 TSKHIE ab 24 16 'a'
1 87 TSKHIE ac 24 16 'a'
1 87 TSKHIE ba 24 16 'a'
1 87 TSKHIE bb 24 16 'a'
1 87 TSKHIE bc 24 16 'a'
1 87 TSKHIE ca 24 16 'a'
1 87 TSKHIE cb 24 16 'a'
1 87 TSKHIE cc 24 16 'a'
1 88 TSKHIE aa 24 16 'a'
1 88 TSKHIE ab 24 16 'a'
1 88 TSKHIE ac 24 16 'a'
1 88 TSKHIE ba 24 16 'a'
1 88 TSKHIE bb 24 16 'a'
1 88 TSKHIE bc 24 16 'a'
1 88 TSKHIE ca 24 16 'a'
1 88 TSKHIE cb 24 16 'a'
1 88 TSKHIE cc 24 16 'a'
1 89 TSKHIE aa 24 16 'a'
1 89 TSKHIE ab 24 16 'a'
1 89 TSKHIE ac 24 16 'a'
1 89 TSKHIE ba 24 16 'a'
1 89 TSKHIE bb 24 16 'a'
1 89 TSKHIE bc 24 16 'a'
1 89 TSKHIE ca 24 16 'a'
1 89 TSKHIE cb 24 16 'a'
1 89 TSKHIE cc 24 16 'a'
1 90 TSKHIE aa 24 16 'a'
1 90 TSKHIE ab 24 16 'a'
1 90 TSKHIE ac 24 16 'a'
1 90 TSKHIE ba 24 16 'a'
1 90 TSKHIE bb 24 16 'a'
1 90 TSKHIE bc 24 16 'a'
1 90 TSKHIE ca 24 16 'a'
1 90 TSKHIE cb 24 16 'a'
1 90 TSKHIE cc 24 16 'a'
1 91 TSKHIE aa 24 16 'a'
1 91 TSKHIE ab 24 16 'a'
1 91 TSKHIE ac 24 16 'a'
1 91 TSKHIE ba 24 16 'a'
1 91 TSKHIE bb 24 16 'a'
1 91 TSKHIE bc 24 16 'a'
1 91 TSKHIE ca 24 16 'a'
1 91 TSKHIE cb 24 16 'a'
1 91 TSKHIE cc 24 16 'a'
1 92 TSKHIE aa 24 16 'a'
1 92 TSKHIE ab 24 16 'a'
1 92 TSKHIE ac 24 16 'a'
1 92 TSKHIE ba 24 16 'a'
1 92 TSKHIE bb 24 16 'a'
1 92 TSKHIE bc 24 16 'a'
1 92 TSKHIE ca 24 16 'a'
1 92 TSKHIE cb 24 16 'a'
1 92 TSKHIE cc 24 16 'a'
1 93 TSKHIE aa 24 16 'a'
1 93 TSKHIE ab 24 16 'a'
1 93 TSKHIE ac 24 16 'a'
1 93 TSKHIE ba 24 16 'a'
1 93 TSKHIE bb 24 16 'a'
1 93 TSKHIE bc 24 16 'a'
1 93 TSKHIE ca 24 16 'a'
1 93 TSKHIE cb 24 16 'a'
1 93 TSKHIE cc 24 16 'a'
1 94 TSKHIE aa 24 16 'a'
1 94 TSKHIE ab 24 16 'a'
1 94 TSKHIE ac 24 16 'a'
1 94 TSKHIE ba 24 16 'a'
1 94 TSKHIE bb 24 16 'a'
1 94 TSKHIE bc 24 16 'a'
1 94 TSKHIE ca 24 16 'a'
1 94 TSKHIE cb 24 16 'a'
1 94 TSKHIE cc 24 16 'a'
1 95 TSKHIE aa 24 16 'a'
1 95 TSKHIE ab 24 16 'a'
1 95 TSKHIE ac 24 16 'a'
1 95 TSKHIE ba 24 16 'a'
1 95 TSKHIE bb 24 16 'a'
1 95 TSKHIE bc 24 16 'a'
1 95 TSKHIE ca 24 16 'a'
1 95 TSKHIE cb 24 16 'a'
1 95 TSKHIE cc 24 16 'a'
1 96 TSKHIE aa 24 16 'a'
1 96 TSKHIE ab 24 16 'a'
1 96 TSKHIE ac 24 16 'a'
1 96 TSKHIE ba 24 16 'a'
1 96 TSKHIE bb 24 16 'a'
1 96 TSKHIE bc 24 16 'a'
1 96 TSKHIE ca 24 16 'a'
1 96 TSKHIE cb 24 16 'a'
1 96 TSKHIE cc 24 16 'a'
1 97 TSKHIE aa 24 16 'a'
1 97 TSKHIE ab 24 16 'a'
1 97 TSKHIE ac 24 16 'a'
1 97 TSKHIE ba 24 16 'a'
1 97 TSKHIE bb 24 16 'a'
1 97 TSKHIE bc 24 16 'a'
1 97 TSKHIE ca 24 16 'a'
1 97 TSKHIE cb 24 16 'a'
1 97 TSKHIE cc 24 16 'a'
1 98 TSKHIE aa 24 16 'a'
1 98 TSKHIE ab 24 16 'a'
1 98 TSKHIE ac 24 16 'a'
1 98 TSKHIE ba 24 16 'a'
1 98 TSKHIE bb 24 16 'a'
1 98 TSKHIE bc 24 16 'a'
1 98 TSKHIE ca 24 16 'a'
1 98 TSKHIE cb 24 16 'a'
1 98 TSKHIE cc 24 16 'a'
1 99 TSKHIE aa 24 16 'a'
1 99 TSKHIE ab 24 16 'a'
1 99 TSKHIE ac 24 16 'a'
1 99 TSKHIE ba 24 16 'a'
1 99 TSKHIE bb 24 16 'a'
1 99 TSKHIE bc 24 16 'a'
1 99 TSKHIE ca 24 16 'a'
1 99 TSKHIE cb 24 16 'a'
1 99 TSKHIE cc 24 16 'a'
1 100 TSKHIE aa 24 16 'a'
1 100 TSKHIE ab 24 16 'a'
1 100 TSKHIE ac 24 16 'a'
1 100 TSKHIE ba 24 16 'a'
1 100 TSKHIE bb 24 16 'a'
1 100 TSKHIE bc 24 16 'a'
1 100 TSKHIE ca 24 16 'a'
1 100 TSKHIE cb 24 16 'a'
1 100 TSKHIE cc 24 16 'a'
1 101 TSKHIE aa 24 16 'a'
1 101 TSKHIE ab 24 16 'a'
1 101 TSKHIE ac 24 16 'a'
1 101 TSKHIE ba 24 16 'a'
1 101 TSKHIE bb 24 16 'a'
1 101 TSKHIE bc 24 16 'a'
1 101 TSKHIE ca 24 16 'a'
1 101 TSKHIE cb 24 16 'a'
1 101 TSKHIE cc 24 16 'a'
1 102 TSKHIE aa 24 16 'a'
1 102 TSKHIE ab 24 16 'a'
1 102 TSKHIE ac 24 16 'a'
1 102 TSKHIE ba 24 16 'a'
1 102 TSKHIE bb 24 16 'a'
1 102 TSKHIE bc 24 16 'a'
1 102 TSKHIE ca 24 16 'a'
1 102 TSKHIE cb 24 16 'a'
1 102 TSKHIE cc 24 16 'a'
1 103 TSKHIE aa 24 16 'a'
1 103 TSKHIE ab 24 16 'a'
1 103 TSKHIE ac 24 16 'a'
1 103 TSKHIE ba 24 16 'a'
1 103 TSKHIE bb 24 16 'a'
1 103 TSKHIE bc 24 16 'a'
1 103 TSKHIE ca 24 16 'a'
1 103 TSKHIE cb 24 16 'a'
1 103 TSKHIE cc 24 16 'a'
1 104 TSKHIE aa 24 16 'a'
1 104 TSKHIE ab 24 16 'a'
1 104 TSKHIE ac 24 16 'a'
1 104 TSKHIE ba 24 16 'a'
1 104 TSKHIE bb 24 16 'a'
1 104 TSKHIE bc 24 16 'a'
1 104 TSKHIE ca 24 16 'a'
1 104 TSKHIE cb 24 16 'a'
1 104 TSKHIE cc 24 16 'a'
1 105 TSKHIE aa 24 16 'a'
1 105 TSKHIE ab 24 16 'a'
1 105 TSKHIE ac 24 16 'a'
1 105 TSKHIE ba 24 16 'a'
1 105 TSKHIE bb 24 16 'a'
1 105 TSKHIE bc 24 16 'a'
1 105 TSKHIE ca 24 16 'a'
1 105 TSKHIE cb 24 16 'a'
1 105 TSKHIE cc 24 16 'a'
1 106 TSKHIE aa 24 16 'a'
